equipmentGroupId,equipmentGroupShortName,equipmentGroupLongName,equipmentGroupDescription,companyId,equipmentClassId,isDeleted,createdTimestampUtc,createdByUserId,equipmentGroupColor,uuid
4314,"Attach Tie Back Auger - 257","Attach Tie Back Auger","Attach Tie Back Auger",265,0,0,"2026-07-15 20:18:15",45,NULL,a1a8b240-ad7f-4993-ade2-ae31aada1c84
4315,"Generator (100-1350KW) - 853","Generator (100-1350KW)","Generator (100-1350KW)",265,0,0,"2026-07-15 20:18:15",45,NULL,1e07b5ee-b334-47fd-b0b6-f0ffbecb136c
4316,"Attach Broom/Sweepers - 272","Attach Broom/Sweepers","Attach Broom/Sweepers",265,0,0,"2026-07-15 20:18:15",45,NULL,592fe3a7-a856-4783-bc23-86c206d0c97c
4317,"Barge Crane Set 50 x 80 - 452","Barge Crane Set 50 x 80","Barge Crane Set 50 x 80",265,0,0,"2026-07-15 20:18:15",45,NULL,37c10f87-c559-426e-ad1e-ccb478279b49
4318,"Forklift (5K Industrial/Shop) - 300","Forklift (5K Industrial/Shop)","Forklift (5K Industrial/Shop)",265,0,0,"2026-07-15 20:18:16",45,NULL,44552500-8a4e-4df3-9055-bf5d8917308c
4319,"Exc. Processor UP 40 - 252","Exc. Processor UP 40","Exc. Processor UP 40",265,0,0,"2026-07-15 20:18:16",45,NULL,a320d323-698b-4990-ab80-085dd5160f7d
4320,"Attach Salt Spreader - 601","Attach Salt Spreader","Attach Salt Spreader",265,0,0,"2026-07-15 20:18:16",45,NULL,6a2cf97e-f9d1-4f63-ae9b-bfd9934fb844
4321,"Barge Crane Set 60 x 60 - 453","Barge Crane Set 60 x 60","Barge Crane Set 60 x 60",265,0,0,"2026-07-15 20:18:16",45,NULL,a5535e7c-d33a-4e8b-b491-96ea6e84fbcb
4322,"Vibratory Hammer/Extr V17-V22 - 351","Vibratory Hammer/Extr V17-V22","Vibratory Hammer/Extr V17-V22",265,0,0,"2026-07-15 20:18:16",45,NULL,988231c3-889f-4494-8848-e7d47dfa3572
4323,"Excavator Mini 7,500# - 225","Excavator Mini 7,500#","Excavator Mini 7,500#",265,0,0,"2026-07-15 20:18:16",45,NULL,bbcbf1f2-5c0f-48b7-8089-0e72d9691b13
4324,"Excavator 30,000-40,000# - 229","Excavator 30,000-40,000#","Excavator 30,000-40,000#",265,0,0,"2026-07-15 20:18:16",45,NULL,65364cbb-eff1-4002-b7ec-920294239f6a
4325,"xJet Pumps (#7047) - 863","xJet Pumps (#7047)","xJet Pumps (#7047)",265,0,0,"2026-07-15 20:18:16",45,NULL,f870d92f-4a9e-450c-9616-8ef40e1d4a28
4326,"Crane RT - 80 Ton - 170","Crane RT - 80 Ton","Crane RT - 80 Ton",265,0,0,"2026-07-15 20:18:17",45,NULL,2a00afeb-92c8-429a-b3b1-3598dc104b08
4327,"Barge Portabarge - 450","Barge Portabarge","Barge Portabarge",265,0,0,"2026-07-15 20:18:17",45,NULL,dd05c033-a8c6-4008-9282-f91a1d444feb
4328,"Attach Exc Wheel Compactor - 250","Attach Exc Wheel Compactor","Attach Exc Wheel Compactor",265,0,0,"2026-07-15 20:18:17",45,NULL,6451608e-8be9-43aa-991f-515edb00fb03
