equipmentCodeId,jobId,createdTimestampUtc,createdByUserId,equipmentCode,description,accountingCode,estimatingCode,jobOperatorLaborCodeId,isActive,jobChargeRatePerHour,uuid
3210,NULL,NULL,45,R-153590,"JOHN DEERE 345GLC EXC (4Rivers)",1O,NULL,NULL,1,NULL,4a1ec2a0-cdad-4ac4-b8cc-fcef6a59fea0
3211,NULL,NULL,45,R-237704,"ROLLER 48" SINGLE DRUM SMOOTH (United)",1O,NULL,NULL,1,NULL,095f3743-dcc8-437e-a074-09f6b4006c25
3212,NULL,NULL,45,R-227847,"4000 GAL WATER TRUCK (Ahern)",1M,NULL,NULL,1,NULL,ebb8a6e8-3dca-4419-b845-d045fda97168
3213,NULL,NULL,45,R-194143,"TAKEUCHI TL6CR TRACK SKID (EQ Share)",1M,NULL,NULL,1,NULL,45ccd08a-d5fc-4b45-827d-d3497db1114c
3214,NULL,NULL,45,R-195251,"BOMAG BMP8500",8D,NULL,NULL,1,NULL,efc70c04-c49d-461c-8fe2-9b92ecd5c94a
3215,NULL,NULL,45,R-208510,"FREIGHLINER M2 WATER TRUCK 2000G (United)",1M,NULL,NULL,1,NULL,6888a7b7-5bb8-4b37-ab78-89bca1309dd4
3216,NULL,NULL,45,R-226696,"2000 GAL HINO WATER TRUCK (Herc)",1O,NULL,NULL,1,NULL,88a83c21-5a65-4657-ba96-149e646344fe
3217,NULL,NULL,45,R-221437,"JLG 1200SJP 120' MANLIFT (Sunbelt)",1O,NULL,NULL,1,NULL,236e4c2e-a69f-4731-bad3-82feec2de796
3218,NULL,NULL,45,R-227847,"4000 GAL WATER TRUCK (Ahern)",1O,NULL,NULL,1,NULL,0dbc45fe-48c5-4595-9e8f-83c5d48e9824
3219,NULL,NULL,45,R-243867,"TAKEUCHI TB235-2CR MINI EXC (United)",1O,NULL,NULL,1,NULL,be79ea82-69f7-411c-a79c-54e959e6ba01
3220,NULL,NULL,45,R-237704,"ROLLER 48" SINGLE DRUM SMOOTH (United)",1M,NULL,NULL,1,NULL,685455b1-e50e-4d65-b2fc-0442fe2cdef3
3221,NULL,NULL,45,R-243867,"TAKEUCHI TB235-2CR MINI EXC (United)",1M,NULL,NULL,1,NULL,61a0c198-f79c-486a-a08a-12c9748f8755
3222,NULL,NULL,45,R-1N0121,"CS56 SMOOTH DRUM ROLLER (NC CAT)",1M,NULL,NULL,1,NULL,8320d053-77aa-429b-b17a-95dfef068a96
3223,NULL,NULL,45,R-208510,"FREIGHLINER M2 WATER TRUCK 2000G (United)",1O,NULL,NULL,1,NULL,13695720-156c-418a-b832-b3e4240ec741
3224,NULL,NULL,45,R-250797,"TAKEUCHI TL12V2 TRACK SKIDSTEER (United)",1M,NULL,NULL,1,NULL,1e52e8f8-95ce-431a-a653-1ee6039255f0
3225,NULL,NULL,45,R-243865,"TAKEUCHI TB235-2CR MINIT EXC (United)",1M,NULL,NULL,1,NULL,3ca757ab-8efe-447e-bc25-05cf2c5d64bf
3226,NULL,NULL,45,R-247512,"TAKEUCHI TL12V2-CR (United Rentals)",1O,NULL,NULL,1,NULL,4bc0806e-86cc-44ca-9dfe-a523392d89ba
3227,NULL,NULL,45,R-247294,"LE-LEDWELL 2K WATER TRUCK (H&E Equipment)",1M,NULL,NULL,1,NULL,da5dfb99-f426-4a42-89d8-373f8cc36b86
3228,NULL,NULL,45,R-195251,"BOMAG BMP8500",8M,NULL,NULL,1,NULL,3d487f22-156f-41f6-a1a8-685f8294848b
3229,NULL,NULL,45,R-247294,"LE-LEDWELL 2K WATER TRUCK (H&E Equipment)",1O,NULL,NULL,1,NULL,72a89b69-48b5-4f5f-91de-6383c03ac321
3230,NULL,NULL,45,R-243865,"TAKEUCHI TB235-2CR MINIT EXC (United)",1O,NULL,NULL,1,NULL,0ad64f69-cc8f-4c05-aaf8-f2fd47a39d95
3231,NULL,NULL,45,R-247512,"TAKEUCHI TL12V2-CR (United Rentals)",1M,NULL,NULL,1,NULL,5cdf01eb-3dda-4195-8864-85d2b0272743
3232,NULL,NULL,45,R-250797,"TAKEUCHI TL12V2 TRACK SKIDSTEER (United)",1O,NULL,NULL,1,NULL,bf244305-1676-4e5b-9ba1-ea5b51c9283f
3233,NULL,NULL,45,R-236181,"12K FORKLIFT (Ahern)",1O,NULL,NULL,1,NULL,8e47a3a6-15d8-4682-b646-54ad82d6d6b5
3234,NULL,NULL,45,R-261021,"WATER TRUCK 2000G (Herc)",1M,NULL,NULL,1,NULL,1d4e3007-7236-4549-a8db-9bdfff5a93fc
3235,NULL,NULL,45,R-261021,"WATER TRUCK 2000G (Herc)",1O,NULL,NULL,1,NULL,137f6167-df22-4981-a9dd-8b57a02dc110
3236,NULL,NULL,45,R-268448,"JD50G EXCAVATOR (United)",1O,NULL,NULL,1,NULL,976f26cf-da8a-4de1-b679-1425c426e9c6
3237,NULL,NULL,45,R-268448,"JD50G EXCAVATOR (United)",1M,NULL,NULL,1,NULL,df757774-a09f-4acd-9506-4f52010f51b4
3238,NULL,NULL,45,R-277739,"VOLVO ECR88D EXCAVATOR (Herc)",1M,NULL,NULL,1,NULL,75b70244-0e2d-4962-9b4c-4a213a58042c
3239,NULL,NULL,45,R-316012,"JD310SL EXC W/ BREAKER (4 Rivers)",1O,NULL,NULL,1,NULL,e8ec186c-7a26-42e7-9ce9-7fa3432ca9c2
3240,NULL,NULL,45,R-292562,"FRGHLNR M2 2K WATER TRK (UR)",1O,NULL,NULL,1,NULL,fb7cc998-64fe-4578-91bf-b2c39945d150
3241,NULL,NULL,45,R-316012,"JD310SL EXC W/ BREAKER (4 Rivers)",1M,NULL,NULL,1,NULL,0f2c67db-328f-488f-8d2e-637b544f732a
3242,NULL,NULL,45,R-292562,"FRGHLNR M2 2K WATER TRK (UR)",1M,NULL,NULL,1,NULL,abd161a5-5e4b-4814-9c93-f3ef3b7c43bb
3243,NULL,NULL,45,R-277739,"VOLVO ECR88D EXCAVATOR (Herc)",1O,NULL,NULL,1,NULL,8107dcf7-34a4-4814-a1f3-b38c31ed5926
3244,NULL,NULL,45,R-295065,"FORD F750 DUMP TRUCK 5-6YD (Herc Rentals)",1M,NULL,NULL,1,NULL,3ade032f-0557-499b-a693-629bdbc78ff2
3245,NULL,NULL,45,R-35975A,"DISC TATU 10020 ATTACHMENT (Worldwide Rental) off rent 3/11",8M,NULL,NULL,1,NULL,dd76fb46-95b4-4ee5-9111-ddb3e316a6cc
3246,NULL,NULL,45,R-333066,,1M,NULL,NULL,1,NULL,dfa9bbf0-7f47-4256-a303-e661fab10261
3247,NULL,NULL,45,R-295065,"FORD F750 DUMP TRUCK 5-6YD (Herc Rentals)",1O,NULL,NULL,1,NULL,0cac66e5-b987-40ec-864b-2bf26f0924f3
3248,NULL,NULL,45,R-370743,"VOLVO SD45B SD RIDE ROLLER (HercRentals)",1M,NULL,NULL,1,NULL,90c86e5c-1ccd-415e-99b7-d679cfd9480d
3249,NULL,NULL,45,R-333066,,1O,NULL,NULL,1,NULL,1ea2775b-dd60-4f21-8cf5-d1f350b106d7
3250,NULL,NULL,45,R-370743,"VOLVO SD45B SD RIDE ROLLER (HercRentals)",1O,NULL,NULL,1,NULL,8a131322-ca14-42ef-803f-fcc8f0fa82f7
3251,NULL,NULL,45,R-380466,"WATER TRUCK 4000 GL (United)",1M,NULL,NULL,1,NULL,c30e253f-88fb-41ae-ae17-9bcea528af05
3252,NULL,NULL,45,R-387313,"VOLVO ECR145EL EXCAVATOR (Herc)",1O,NULL,NULL,1,NULL,05f7285f-55f8-418c-8bba-96cdbf8282c3
3253,NULL,NULL,45,R-371001,"HAMM H7I 66" SD ROLLER (Tyler)",1O,NULL,NULL,1,NULL,7257eee1-fbd7-412e-8669-c8a143cbe40d
3254,NULL,NULL,45,R-387313,"VOLVO ECR145EL EXCAVATOR (Herc)",FHM,NULL,NULL,1,NULL,59400f99-d7fd-421e-b193-bbb5bade3703
3255,NULL,NULL,45,R-380466,"WATER TRUCK 4000 GL (United)",1O,NULL,NULL,1,NULL,0b899e59-799b-4e59-a2ed-34d7545be2a7
3256,NULL,NULL,45,R-387313,"VOLVO ECR145EL EXCAVATOR (Herc)",1M,NULL,NULL,1,NULL,6e3ca7f3-10a3-49e7-b4ed-c992a706ef8d
3257,NULL,NULL,45,R-4232AH,"XTREME 12K FORKLIFT (United Rentals)",1M,NULL,NULL,1,NULL,545d4e08-e15a-40a3-a61a-61aff896327b
3258,NULL,NULL,45,R-417137,"VOLVO EC140EL EXCAVATOR (Herc)",1O,NULL,NULL,1,NULL,873b6ac2-cfe8-4066-b173-d90168472439
3259,NULL,NULL,45,R-424755,"BOBCAT T76 TRACK SKID (Sunbelt)",1M,NULL,NULL,1,NULL,1600c83e-8e7d-4cd5-a6b3-6dca570991aa
3260,NULL,NULL,45,R-424755,"BOBCAT T76 TRACK SKID (Sunbelt)",1O,NULL,NULL,1,NULL,4f973054-94c5-465f-b1bf-afaa90b98f49
3261,NULL,NULL,45,R-417137,"VOLVO EC140EL EXCAVATOR (Herc)",FHM,NULL,NULL,1,NULL,4cf51c2a-d1d8-4bfb-9e27-8c7ba349c829
3262,NULL,NULL,45,R-417137,"VOLVO EC140EL EXCAVATOR (Herc)",1M,NULL,NULL,1,NULL,d21f4eff-35db-47c0-8961-172db3e79f0b
3263,NULL,NULL,45,R-427708,"BOMAG BW145 54" SD ROLLER (Sunbelt)",1O,NULL,NULL,1,NULL,134a8f67-64c1-4610-a2be-2ed4478ca9c0
3264,NULL,NULL,45,R-430014,"EXCAVATOR 28000-38000 (Herc)",1M,NULL,NULL,1,NULL,a33dffef-aa03-457e-b26c-fb4b8310e9dc
3265,NULL,NULL,45,R-430014,"EXCAVATOR 28000-38000 (Herc)",FHM,NULL,NULL,1,NULL,d572feaa-c609-403c-b0e9-7d096b002f79
3266,NULL,NULL,45,R-430014,"EXCAVATOR 28000-38000 (Herc)",1O,NULL,NULL,1,NULL,faedb531-0c4a-4fcc-a335-3f271b154283
3267,NULL,NULL,45,R-434192,"CAT D6N LGP DOZER (Wagner)",1O,NULL,NULL,1,NULL,4fbeb684-7d0d-4ad9-b1f7-4c46a34dcccb
3268,NULL,NULL,45,R-430525,"CASE 580R BACKHOE (Herc Rentals)",FHM,NULL,NULL,1,NULL,0b158e8e-dee4-43bb-95bf-7ba0b569e6e0
3269,NULL,NULL,45,R-430525,"CASE 580R BACKHOE (Herc Rentals)",1M,NULL,NULL,1,NULL,7a8d5314-838c-4091-b277-08e4cb2c2b75
3270,NULL,NULL,45,R-434192,"CAT D6N LGP DOZER (Wagner)",1M,NULL,NULL,1,NULL,4513a0c7-0f00-4ffe-b9f1-dc2937a04e94
3271,NULL,NULL,45,R-44146G,"CAT 336FL EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,04d03f55-bb95-4af0-99bd-89bc4ff2b060
3272,NULL,NULL,45,R-43UQ43,"SUPERIOR ST220XR CRAWLER CARRIER (Worldwide)",1M,NULL,NULL,1,NULL,a02d8edc-18d0-4eb2-9634-0d264a535932
3273,NULL,NULL,45,R-430525,"CASE 580R BACKHOE (Herc Rentals)",1O,NULL,NULL,1,NULL,96c51528-4942-4c12-b75b-49ed6feac51b
3274,NULL,NULL,45,R-427708,"BOMAG BW145 54" SD ROLLER (Sunbelt)",1M,NULL,NULL,1,NULL,037121e9-d298-4f95-9cce-ec1078c201ac
3275,NULL,NULL,45,R-436852,"CAT312 Excavator",1O,NULL,NULL,1,NULL,10bb531d-df80-406a-bd7f-8a476ad977e6
3276,NULL,NULL,45,R-44146G,"CAT 336FL EXCAVATOR (Wagner)",8S,NULL,NULL,1,NULL,1b809620-b406-4cff-ada0-f7a510e66636
3277,NULL,NULL,45,R-436852,"CAT312 Excavator",1M,NULL,NULL,1,NULL,914ce65a-f41c-4c88-ae0d-f2e032f047d0
3278,NULL,NULL,45,R-447610,"CAT 289 TRACK SKIDSTEER (Wagner) (Purchased 8/1/23 #5627)",8D,NULL,NULL,1,NULL,f7f05b63-619e-449b-85e2-4dfd307a1572
3279,NULL,NULL,45,R-44146G,"CAT 336FL EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,229a28cc-024f-4d47-8fef-3779a81b5ec0
3280,NULL,NULL,45,R-4232AH,"XTREME 12K FORKLIFT (United Rentals)",1O,NULL,NULL,1,NULL,8277c06b-d3c5-42c6-b9c3-590117a4f3df
3281,NULL,NULL,45,R-447610,"CAT 289 TRACK SKIDSTEER (Wagner) (Purchased 8/1/23 #5627)",8M,NULL,NULL,1,NULL,f1b542a0-8f9d-47e4-b85c-4b320de7796a
3282,NULL,NULL,45,R-43UQ43,"SUPERIOR ST220XR CRAWLER CARRIER (Worldwide)",FHM,NULL,NULL,1,NULL,3a826329-6050-4736-9f42-b75acafb97fa
3283,NULL,NULL,45,R-43UQ43,"SUPERIOR ST220XR CRAWLER CARRIER (Worldwide)",1O,NULL,NULL,1,NULL,e30b0dea-51f6-4cc1-ba48-7facbd3c3af3
3284,NULL,NULL,45,R-442244,"CAT330 EXCAVATOR W/ PROCESSOR",8M,NULL,NULL,1,NULL,6cd49e0b-a1b3-43bd-a211-892ffb812c54
3285,NULL,NULL,45,R-442244,"CAT330 EXCAVATOR W/ PROCESSOR",8D,NULL,NULL,1,NULL,78be51be-9c9b-4375-91fc-33374fc84967
3286,NULL,NULL,45,R-456437,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,c725eab9-cc3a-4c5b-ad33-49031d8ce8e2
3287,NULL,NULL,45,R-456537,"CAT249 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,2efbd29c-b49a-407d-92ec-c91b75243b90
3288,NULL,NULL,45,R-456437,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,5ca2216b-7c70-498d-a6a1-09408ed453c5
3289,NULL,NULL,45,R-455865,"WATER TRUCK 4000 GL (Wagner)",8S,NULL,NULL,1,NULL,568e17b1-74a3-4100-af33-29f75c22eca7
3290,NULL,NULL,45,R-457031,"CAT 950GC LOADER (Wagner)",1O,NULL,NULL,1,NULL,c7ba6738-60f5-483e-bbec-edbc8d063a26
3291,NULL,NULL,45,R-457606,"CAT 330 W/MP EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,3103c324-bfaa-4c7b-8390-497ea5b7ae43
3292,NULL,NULL,45,R-456949,"CAT289 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,853e128e-e200-4f3d-a6f0-27d4cb24da74
3293,NULL,NULL,45,R-457016,"CAT 335 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,ab4fa136-4acb-4dd4-a23d-c435b0e5c147
3294,NULL,NULL,45,R-458005,"CAT950 LOADER (Wagner)",8D,NULL,NULL,1,NULL,f4f580f0-ed7d-44b2-a96b-41ce763a8d72
3295,NULL,NULL,45,R-456537,"CAT249 TRACK SKIDSTEER (Wagner)",8M,NULL,NULL,1,NULL,94346b15-2dde-4a06-ba87-f6c3eab53dcf
3296,NULL,NULL,45,R-456537,"CAT249 TRACK SKIDSTEER (Wagner)",8D,NULL,NULL,1,NULL,d60624ae-401e-4f38-88db-6533726a57f9
3297,NULL,NULL,45,R-455865,"WATER TRUCK 4000 GL (Wagner)",8D,NULL,NULL,1,NULL,7ec74d18-745d-4d8a-80b3-efb34f867435
3298,NULL,NULL,45,R-458338,"CAT 950M LOADER (Wagner)",1M,NULL,NULL,1,NULL,e0c11490-749e-470a-bbfe-c0fcc89becec
3299,NULL,NULL,45,R-455804,"D6T DOZER W/ TRIMBLE SYSTEM (Wagner)",1O,NULL,NULL,1,NULL,e307cb20-654e-4f58-8920-d4ae9a48c270
3300,NULL,NULL,45,R-458005,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,47f9f850-0a83-4c19-9a6c-a367092af5c8
3301,NULL,NULL,45,R-458005,"CAT950 LOADER (Wagner)",8M,NULL,NULL,1,NULL,1f895e80-5b35-4db1-80db-74fdc1be2a1a
3302,NULL,NULL,45,R-457606,"CAT 330 W/MP EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,257640f1-a47b-4695-95f7-165634e5c94a
3303,NULL,NULL,45,R-456949,"CAT289 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,0c7fffbe-0c3b-48a5-91b2-d9af0a646694
3304,NULL,NULL,45,R-458323,"CAT315 W/ THUMB EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,583c0881-87f1-4a7b-9953-396a66e27d88
3305,NULL,NULL,45,R-457031,"CAT 950GC LOADER (Wagner)",1M,NULL,NULL,1,NULL,a4dca902-4390-4d72-9b9c-0ed3c5ba3a52
3306,NULL,NULL,45,R-457606,"CAT 330 W/MP EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,64d6e7a6-6aba-46f2-b094-6bae81c1feca
3307,NULL,NULL,45,R-458323,"CAT315 W/ THUMB EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,d1ac014c-489e-49c9-b972-68c23c8d1be5
3308,NULL,NULL,45,R-458005,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,4bb836be-91b4-4f25-b09d-be0891e88c2c
3309,NULL,NULL,45,R-457016,"CAT 335 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,10a399a4-c6a3-4301-a16e-184b13079f99
3310,NULL,NULL,45,R-458338,"CAT 950M LOADER (Wagner)",1O,NULL,NULL,1,NULL,9a91aab0-1a40-4a33-94b9-323c4c2c6785
3311,NULL,NULL,45,R-459383,"CAT 289D TRACK SKID",8M,NULL,NULL,1,NULL,26a0a299-96e8-40ef-a218-9fb4d30f1a44
3312,NULL,NULL,45,R-459383,"CAT 289D TRACK SKID",8D,NULL,NULL,1,NULL,057e26d4-f07c-44c2-8e79-a4a550e563b6
3313,NULL,NULL,45,R-459491,"CAT 950GC F LOADER (Wagner)",8M,NULL,NULL,1,NULL,b38654ad-6711-4ac6-b5ce-8f96757ffea4
3314,NULL,NULL,45,R-459486,"CAT 950GC LOADER (Wagner)",1M,NULL,NULL,1,NULL,323b9cc1-7c54-4004-b3eb-6a44dbdd939f
3315,NULL,NULL,45,R-459486,"CAT 950GC LOADER (Wagner)",8M,NULL,NULL,1,NULL,1f26285c-651c-4f63-8b8a-19672f51d944
3316,NULL,NULL,45,R-459486,"CAT 950GC LOADER (Wagner)",8D,NULL,NULL,1,NULL,a0a2cfff-b46c-452b-90af-71d874129451
3317,NULL,NULL,45,R-459491,"CAT 950GC F LOADER (Wagner)",8D,NULL,NULL,1,NULL,5118c97a-17f8-4223-9f57-3766c585dfc6
3318,NULL,NULL,45,R-460533,"CAT950 LOADER (Wagner) (Purchased 7/24/23 #5248)",8D,NULL,NULL,1,NULL,10ac7e82-712d-4c9d-90fc-48f4c5c5dca5
3319,NULL,NULL,45,R-459521,"CAT 242D TRACK SKID W/ FORKS",1M,NULL,NULL,1,NULL,73a4f4a9-7f2f-47c9-87e4-433ebe35be30
3320,NULL,NULL,45,R-460007,"CAT259 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,301589fc-9d45-438d-8943-eb48761e7072
3321,NULL,NULL,45,R-460533,"CAT950 LOADER (Wagner) (Purchased 7/24/23 #5248)",1M,NULL,NULL,1,NULL,91264799-eaf6-4d19-a576-0086dff10571
3322,NULL,NULL,45,R-460758,"CAT950 LOADER (Wagner)",8M,NULL,NULL,1,NULL,7dc0aea6-09f4-4e77-a6a2-f38c4e4a1261
3323,NULL,NULL,45,R-460758,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,3610d753-9ac0-4b87-9382-2e395d73602f
3324,NULL,NULL,45,R-461103,"CAT950 LOADER",1M,NULL,NULL,1,NULL,d69b8d40-7ad6-4197-acbe-39ad29047029
3325,NULL,NULL,45,R-459521,"CAT 242D TRACK SKID W/ FORKS",1O,NULL,NULL,1,NULL,f92e0b15-2437-4e5d-8ee7-e337320de8a5
3326,NULL,NULL,45,R-461103,"CAT950 LOADER",1O,NULL,NULL,1,NULL,a49b684c-28e8-44e8-8340-7b6dbeedbe07
3327,NULL,NULL,45,R-461255,"CAT336GC EXCAVATOR (Wagner)  OFF RENT 6/16/21",1M,NULL,NULL,1,NULL,7522b70c-dfd4-4809-8b2e-ed99cbc8d1a1
3328,NULL,NULL,45,R-460533,"CAT950 LOADER (Wagner) (Purchased 7/24/23 #5248)",8M,NULL,NULL,1,NULL,66658e6f-2322-4e9f-8a7a-6af68de341be
3329,NULL,NULL,45,R-459486,"CAT 950GC LOADER (Wagner)",1O,NULL,NULL,1,NULL,9b0b9220-b4c5-4c0d-a3f3-fd48efaffe39
3330,NULL,NULL,45,R-460758,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,fe47814f-5436-4041-b3ff-1d2c35d08682
3331,NULL,NULL,45,R-460533,"CAT950 LOADER (Wagner) (Purchased 7/24/23 #5248)",1O,NULL,NULL,1,NULL,11bb9a2c-9bf8-483a-9c3d-13be902f6829
3332,NULL,NULL,45,R-461255,"CAT336GC EXCAVATOR (Wagner)  OFF RENT 6/16/21",1O,NULL,NULL,1,NULL,76ec6b5c-ef4c-4be1-a452-847922c49609
3333,NULL,NULL,45,R-460758,"CAT950 LOADER (Wagner)",8D,NULL,NULL,1,NULL,70530975-feba-47c1-a1ca-789625cb42e7
3334,NULL,NULL,45,R-462100,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,9ce667ae-c62e-4989-b672-a6ccc7f8f897
3335,NULL,NULL,45,R-462100,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,4d89072a-110b-4a5b-944c-1dd58fff1599
3336,NULL,NULL,45,R-447612,"CAT 289 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,733fdee0-7c1d-40c0-8413-be18d5a1c9b7
3337,NULL,NULL,45,R-450824,"CAT308 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,6e6fb597-9178-430c-b0c0-019a31cfb3c6
3338,NULL,NULL,45,R-450250,"CAT950 LOADER (Wagner)",8D,NULL,NULL,1,NULL,138f39c7-39a5-49be-b907-ca1cbaac2b98
3339,NULL,NULL,45,R-450250,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,1bb3d190-2bd8-424a-af7f-014ec6d8151c
3340,NULL,NULL,45,R-449101,"CAT D6K2 DOZER (Wagner)",8D,NULL,NULL,1,NULL,f5af32a1-b0c5-49a1-940a-7b0e76ee183b
3341,NULL,NULL,45,R-450824,"CAT308 EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,fd246fb8-504f-4205-ad0d-ec85d72fc3b5
3342,NULL,NULL,45,R-453262,"CAT CS56 ROLLER (Wagner)",1M,NULL,NULL,1,NULL,6b31bfe3-be0f-4376-9db2-d68b9808ab52
3343,NULL,NULL,45,R-452979,"CAT CS44B COMPACTOR (Wagner)",1O,NULL,NULL,1,NULL,73d1a2cd-37f1-4408-a7a8-882a20966b6b
3344,NULL,NULL,45,R-455289,"CAT 336FL TC EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,7e28c41a-e4a1-4c3a-aa03-1bd839ea3024
3345,NULL,NULL,45,R-447612,"CAT 289 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,6fbbf08e-a0db-4f6a-902f-16ed295d648d
3346,NULL,NULL,45,R-450250,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,6548f2a8-1823-49ee-8e76-24746aa25953
3347,NULL,NULL,45,R-453262,"CAT CS56 ROLLER (Wagner)",1O,NULL,NULL,1,NULL,2da31fea-8b80-428e-b495-d5ca789db4d7
3348,NULL,NULL,45,R-450824,"CAT308 EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,27ce8919-f823-48a4-a565-fa0508ff065a
3349,NULL,NULL,45,R-455289,"CAT 336FL TC EXCAVATOR (Wagner)",8S,NULL,NULL,1,NULL,27f5dfe7-94b9-4518-8a71-d0bbe13fb889
3350,NULL,NULL,45,R-455804,"D6T DOZER W/ TRIMBLE SYSTEM (Wagner)",1M,NULL,NULL,1,NULL,d98eb1de-3ff1-43e4-bd63-a2469e3941b8
3351,NULL,NULL,45,R-452979,"CAT CS44B COMPACTOR (Wagner)",1M,NULL,NULL,1,NULL,878ba5f8-3953-445b-9b36-f9d9c1b90689
3352,NULL,NULL,45,R-450824,"CAT308 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,c5aa5c54-acc0-408a-a611-16f8be9438ca
3353,NULL,NULL,45,R-455865,"WATER TRUCK 4000 GL (Wagner)",1O,NULL,NULL,1,NULL,54b71d4c-035d-4822-9b23-f0e8440e106b
3354,NULL,NULL,45,R-455865,"WATER TRUCK 4000 GL (Wagner)",8M,NULL,NULL,1,NULL,a128e13f-ad6e-4534-98d8-1d0b19cf80ef
3355,NULL,NULL,45,R-455865,"WATER TRUCK 4000 GL (Wagner)",1M,NULL,NULL,1,NULL,d842bf1d-4faf-4a8e-a368-1ce50366f006
3356,NULL,NULL,45,R-449101,"CAT D6K2 DOZER (Wagner)",8M,NULL,NULL,1,NULL,366807ba-d921-429d-8d32-0ba1851f8585
3357,NULL,NULL,45,R-450250,"CAT950 LOADER (Wagner)",8M,NULL,NULL,1,NULL,2c62deef-d167-44f9-8553-ebb4fcab8ebe
3358,NULL,NULL,45,R-455289,"CAT 336FL TC EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,5b20e168-25db-4f4e-8039-cfb53cc2ee7d
3359,NULL,NULL,45,R-456437,"CAT950 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,849d8ae2-3441-4e20-91e4-f3260af17722
3360,NULL,NULL,45,R-456537,"CAT249 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,84625a82-cc82-4597-9402-d678983f99db
3361,NULL,NULL,45,R-462116,"CAT CS44 ROLLER (Wagner)",8M,NULL,NULL,1,NULL,1719120d-e704-49b2-b5b3-16605c958bba
3362,NULL,NULL,45,R-461586,"CAT950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,40b6981a-136b-42ba-b1f4-87536b085851
3363,NULL,NULL,45,R-461586,"CAT950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,c0330717-49fe-4815-b434-99e7d2d7b0e6
3364,NULL,NULL,45,R-462116,"CAT CS44 ROLLER (Wagner)",1M,NULL,NULL,1,NULL,4cf96ae3-96fa-48af-8d29-0a34724ac481
3365,NULL,NULL,45,R-462116,"CAT CS44 ROLLER (Wagner)",1O,NULL,NULL,1,NULL,ddcf3157-54a4-4834-8942-65e7e0c8c35f
3366,NULL,NULL,45,R-461255,"CAT336GC EXCAVATOR (Wagner)  OFF RENT 6/16/21",8M,NULL,NULL,1,NULL,904ef962-393d-4468-9885-46c01cb0a1bf
3367,NULL,NULL,45,R-464445,"CAT325FL EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,3bc41185-3dc9-48af-9a4a-5cfef78c4a82
3368,NULL,NULL,45,R-460007,"CAT259 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,1a1835d9-652f-44a5-ac55-8d1df2072fdd
3369,NULL,NULL,45,R-464879,"CAT305.5 EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,444bf5c8-e99e-4eb9-8359-6828ba0493cd
3370,NULL,NULL,45,R-464139,"CAT246D SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,b1f7149c-9c24-4c71-87c1-d22b7e523fc6
3371,NULL,NULL,45,R-464879,"CAT305.5 EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,96037fac-d5ee-4193-8d51-7689af44581a
3372,NULL,NULL,45,R-464642,"CAT 908M LOADER (Wagner)",1M,NULL,NULL,1,NULL,d22570f6-3928-4237-9468-26e4442a7153
